idprevisao,idarea_risco,fonte,data_emissao,data_inicio_previsao,data_fim_previsao,horizonte_horas,precipitacao_prevista_mm,confianca
2296,4,IPMA_simulado,2026-05-31 21:00:00,2026-05-31 21:00:00,2026-05-31 22:00:00,1,9.32,0.81
2297,1,IPMA_simulado,2026-05-31 22:00:00,2026-05-31 22:00:00,2026-05-31 23:00:00,1,0,0.742
2298,2,IPMA_simulado,2026-05-31 22:00:00,2026-05-31 22:00:00,2026-05-31 23:00:00,1,7.82,0.692
2299,3,IPMA_simulado,2026-05-31 22:00:00,2026-05-31 22:00:00,2026-05-31 23:00:00,1,5.18,0.715
2300,4,IPMA_simulado,2026-05-31 22:00:00,2026-05-31 22:00:00,2026-05-31 23:00:00,1,0.99,0.892
2301,1,IPMA_simulado,2026-05-31 23:00:00,2026-05-31 23:00:00,2026-06-01 00:00:00,1,0,0.89
2302,2,IPMA_simulado,2026-05-31 23:00:00,2026-05-31 23:00:00,2026-06-01 00:00:00,1,33.22,0.694
2303,3,IPMA_simulado,2026-05-31 23:00:00,2026-05-31 23:00:00,2026-06-01 00:00:00,1,8.24,0.676
2304,4,IPMA_simulado,2026-05-31 23:00:00,2026-05-31 23:00:00,2026-06-01 00:00:00,1,0,0.857
2305,1,IPMA_simulado,2026-06-01 00:00:00,2026-06-01 00:00:00,2026-06-01 01:00:00,1,0,0.762
2306,2,IPMA_simulado,2026-06-01 00:00:00,2026-06-01 00:00:00,2026-06-01 01:00:00,1,21.88,0.79
2307,3,IPMA_simulado,2026-06-01 00:00:00,2026-06-01 00:00:00,2026-06-01 01:00:00,1,19.68,0.797
2308,4,IPMA_simulado,2026-06-01 00:00:00,2026-06-01 00:00:00,2026-06-01 01:00:00,1,6.12,0.713
2309,1,IPMA_simulado,2026-06-01 01:00:00,2026-06-01 01:00:00,2026-06-01 02:00:00,1,44.03,0.933
2310,2,IPMA_simulado,2026-06-01 01:00:00,2026-06-01 01:00:00,2026-06-01 02:00:00,1,4.59,0.695
2311,3,IPMA_simulado,2026-06-01 01:00:00,2026-06-01 01:00:00,2026-06-01 02:00:00,1,9.49,0.786
2312,4,IPMA_simulado,2026-06-01 01:00:00,2026-06-01 01:00:00,2026-06-01 02:00:00,1,0,0.896
2313,1,IPMA_simulado,2026-06-01 02:00:00,2026-06-01 02:00:00,2026-06-01 03:00:00,1,69.01,0.662
2314,2,IPMA_simulado,2026-06-01 02:00:00,2026-06-01 02:00:00,2026-06-01 03:00:00,1,17.82,0.793
2315,3,IPMA_simulado,2026-06-01 02:00:00,2026-06-01 02:00:00,2026-06-01 03:00:00,1,32.49,0.843
2316,4,IPMA_simulado,2026-06-01 02:00:00,2026-06-01 02:00:00,2026-06-01 03:00:00,1,22.2,0.66
2317,1,IPMA_simulado,2026-06-01 03:00:00,2026-06-01 03:00:00,2026-06-01 04:00:00,1,4.62,0.767
2318,2,IPMA_simulado,2026-06-01 03:00:00,2026-06-01 03:00:00,2026-06-01 04:00:00,1,6.55,0.926
2319,3,IPMA_simulado,2026-06-01 03:00:00,2026-06-01 03:00:00,2026-06-01 04:00:00,1,44.24,0.924
2320,4,IPMA_simulado,2026-06-01 03:00:00,2026-06-01 03:00:00,2026-06-01 04:00:00,1,33.73,0.876
2321,1,IPMA_simulado,2026-06-01 04:00:00,2026-06-01 04:00:00,2026-06-01 05:00:00,1,24.71,0.822
2322,2,IPMA_simulado,2026-06-01 04:00:00,2026-06-01 04:00:00,2026-06-01 05:00:00,1,28.53,0.946
2323,3,IPMA_simulado,2026-06-01 04:00:00,2026-06-01 04:00:00,2026-06-01 05:00:00,1,0,0.901
2324,4,IPMA_simulado,2026-06-01 04:00:00,2026-06-01 04:00:00,2026-06-01 05:00:00,1,8.14,0.853
2325,1,IPMA_simulado,2026-06-01 05:00:00,2026-06-01 05:00:00,2026-06-01 06:00:00,1,0,0.654
2326,2,IPMA_simulado,2026-06-01 05:00:00,2026-06-01 05:00:00,2026-06-01 06:00:00,1,10.19,0.812
2327,3,IPMA_simulado,2026-06-01 05:00:00,2026-06-01 05:00:00,2026-06-01 06:00:00,1,0,0.72
2328,4,IPMA_simulado,2026-06-01 05:00:00,2026-06-01 05:00:00,2026-06-01 06:00:00,1,0,0.845
2329,1,IPMA_simulado,2026-06-01 06:00:00,2026-06-01 06:00:00,2026-06-01 07:00:00,1,6.21,0.762
2330,2,IPMA_simulado,2026-06-01 06:00:00,2026-06-01 06:00:00,2026-06-01 07:00:00,1,2.62,0.676
2331,3,IPMA_simulado,2026-06-01 06:00:00,2026-06-01 06:00:00,2026-06-01 07:00:00,1,35.22,0.724
2332,4,IPMA_simulado,2026-06-01 06:00:00,2026-06-01 06:00:00,2026-06-01 07:00:00,1,3.4,0.703
2333,1,IPMA_simulado,2026-06-01 07:00:00,2026-06-01 07:00:00,2026-06-01 08:00:00,1,14.14,0.883
2334,2,IPMA_simulado,2026-06-01 07:00:00,2026-06-01 07:00:00,2026-06-01 08:00:00,1,10.66,0.679
2335,3,IPMA_simulado,2026-06-01 07:00:00,2026-06-01 07:00:00,2026-06-01 08:00:00,1,0,0.791
2336,4,IPMA_simulado,2026-06-01 07:00:00,2026-06-01 07:00:00,2026-06-01 08:00:00,1,7.69,0.787
2337,1,IPMA_simulado,2026-06-01 08:00:00,2026-06-01 08:00:00,2026-06-01 09:00:00,1,0,0.87
2338,2,IPMA_simulado,2026-06-01 08:00:00,2026-06-01 08:00:00,2026-06-01 09:00:00,1,13.3,0.942
2339,3,IPMA_simulado,2026-06-01 08:00:00,2026-06-01 08:00:00,2026-06-01 09:00:00,1,11.59,0.795
2340,4,IPMA_simulado,2026-06-01 08:00:00,2026-06-01 08:00:00,2026-06-01 09:00:00,1,9.8,0.814
2341,1,IPMA_simulado,2026-06-01 09:00:00,2026-06-01 09:00:00,2026-06-01 10:00:00,1,0,0.765
2342,2,IPMA_simulado,2026-06-01 09:00:00,2026-06-01 09:00:00,2026-06-01 10:00:00,1,0,0.894
2343,3,IPMA_simulado,2026-06-01 09:00:00,2026-06-01 09:00:00,2026-06-01 10:00:00,1,9.66,0.784
2344,4,IPMA_simulado,2026-06-01 09:00:00,2026-06-01 09:00:00,2026-06-01 10:00:00,1,5.83,0.651
2345,1,IPMA_simulado,2026-06-01 10:00:00,2026-06-01 10:00:00,2026-06-01 11:00:00,1,6.38,0.767
2346,2,IPMA_simulado,2026-06-01 10:00:00,2026-06-01 10:00:00,2026-06-01 11:00:00,1,0,0.917
2347,3,IPMA_simulado,2026-06-01 10:00:00,2026-06-01 10:00:00,2026-06-01 11:00:00,1,0.85,0.735
2348,4,IPMA_simulado,2026-06-01 10:00:00,2026-06-01 10:00:00,2026-06-01 11:00:00,1,4.52,0.66
2349,1,IPMA_simulado,2026-06-01 11:00:00,2026-06-01 11:00:00,2026-06-01 12:00:00,1,21.6,0.84
2350,2,IPMA_simulado,2026-06-01 11:00:00,2026-06-01 11:00:00,2026-06-01 12:00:00,1,18.35,0.942
2351,3,IPMA_simulado,2026-06-01 11:00:00,2026-06-01 11:00:00,2026-06-01 12:00:00,1,0,0.944
2352,4,IPMA_simulado,2026-06-01 11:00:00,2026-06-01 11:00:00,2026-06-01 12:00:00,1,8.85,0.743
2353,1,IPMA_simulado,2026-06-01 12:00:00,2026-06-01 12:00:00,2026-06-01 13:00:00,1,5.58,0.762
2354,2,IPMA_simulado,2026-06-01 12:00:00,2026-06-01 12:00:00,2026-06-01 13:00:00,1,7.96,0.761
2355,3,IPMA_simulado,2026-06-01 12:00:00,2026-06-01 12:00:00,2026-06-01 13:00:00,1,7.54,0.95
2356,4,IPMA_simulado,2026-06-01 12:00:00,2026-06-01 12:00:00,2026-06-01 13:00:00,1,23.39,0.654
2357,1,IPMA_simulado,2026-06-01 13:00:00,2026-06-01 13:00:00,2026-06-01 14:00:00,1,9.74,0.722
2358,2,IPMA_simulado,2026-06-01 13:00:00,2026-06-01 13:00:00,2026-06-01 14:00:00,1,8.21,0.658
2359,3,IPMA_simulado,2026-06-01 13:00:00,2026-06-01 13:00:00,2026-06-01 14:00:00,1,6.37,0.68
2360,4,IPMA_simulado,2026-06-01 13:00:00,2026-06-01 13:00:00,2026-06-01 14:00:00,1,7.51,0.746
2361,1,IPMA_simulado,2026-06-01 14:00:00,2026-06-01 14:00:00,2026-06-01 15:00:00,1,0,0.747
2362,2,IPMA_simulado,2026-06-01 14:00:00,2026-06-01 14:00:00,2026-06-01 15:00:00,1,10.29,0.92
2363,3,IPMA_simulado,2026-06-01 14:00:00,2026-06-01 14:00:00,2026-06-01 15:00:00,1,0,0.854
2364,4,IPMA_simulado,2026-06-01 14:00:00,2026-06-01 14:00:00,2026-06-01 15:00:00,1,26.95,0.777
2365,1,IPMA_simulado,2026-06-01 15:00:00,2026-06-01 15:00:00,2026-06-01 16:00:00,1,12.43,0.928
2366,2,IPMA_simulado,2026-06-01 15:00:00,2026-06-01 15:00:00,2026-06-01 16:00:00,1,2.59,0.905
2367,3,IPMA_simulado,2026-06-01 15:00:00,2026-06-01 15:00:00,2026-06-01 16:00:00,1,20.67,0.687
2368,4,IPMA_simulado,2026-06-01 15:00:00,2026-06-01 15:00:00,2026-06-01 16:00:00,1,14.49,0.807
2369,1,IPMA_simulado,2026-06-01 16:00:00,2026-06-01 16:00:00,2026-06-01 17:00:00,1,1.47,0.816
2370,2,IPMA_simulado,2026-06-01 16:00:00,2026-06-01 16:00:00,2026-06-01 17:00:00,1,10.48,0.663
2371,3,IPMA_simulado,2026-06-01 16:00:00,2026-06-01 16:00:00,2026-06-01 17:00:00,1,29.02,0.845
2372,4,IPMA_simulado,2026-06-01 16:00:00,2026-06-01 16:00:00,2026-06-01 17:00:00,1,0,0.909
2373,1,IPMA_simulado,2026-06-01 17:00:00,2026-06-01 17:00:00,2026-06-01 18:00:00,1,16.5,0.877
2374,2,IPMA_simulado,2026-06-01 17:00:00,2026-06-01 17:00:00,2026-06-01 18:00:00,1,11.14,0.889
2375,3,IPMA_simulado,2026-06-01 17:00:00,2026-06-01 17:00:00,2026-06-01 18:00:00,1,1.3,0.875
2376,4,IPMA_simulado,2026-06-01 17:00:00,2026-06-01 17:00:00,2026-06-01 18:00:00,1,15.44,0.73
2377,1,IPMA_simulado,2026-06-01 18:00:00,2026-06-01 18:00:00,2026-06-01 19:00:00,1,10.44,0.917
2378,2,IPMA_simulado,2026-06-01 18:00:00,2026-06-01 18:00:00,2026-06-01 19:00:00,1,0,0.833
2379,3,IPMA_simulado,2026-06-01 18:00:00,2026-06-01 18:00:00,2026-06-01 19:00:00,1,10.37,0.916
2380,4,IPMA_simulado,2026-06-01 18:00:00,2026-06-01 18:00:00,2026-06-01 19:00:00,1,13.13,0.95
2381,1,IPMA_simulado,2026-06-01 19:00:00,2026-06-01 19:00:00,2026-06-01 20:00:00,1,8.59,0.682
2382,2,IPMA_simulado,2026-06-01 19:00:00,2026-06-01 19:00:00,2026-06-01 20:00:00,1,0,0.743
2383,3,IPMA_simulado,2026-06-01 19:00:00,2026-06-01 19:00:00,2026-06-01 20:00:00,1,0,0.703
2384,4,IPMA_simulado,2026-06-01 19:00:00,2026-06-01 19:00:00,2026-06-01 20:00:00,1,9.46,0.71
2385,1,IPMA_simulado,2026-06-01 20:00:00,2026-06-01 20:00:00,2026-06-01 21:00:00,1,15.7,0.895
2386,2,IPMA_simulado,2026-06-01 20:00:00,2026-06-01 20:00:00,2026-06-01 21:00:00,1,0,0.852
2387,3,IPMA_simulado,2026-06-01 20:00:00,2026-06-01 20:00:00,2026-06-01 21:00:00,1,1.73,0.899
2388,4,IPMA_simulado,2026-06-01 20:00:00,2026-06-01 20:00:00,2026-06-01 21:00:00,1,7.48,0.706
2389,1,IPMA_simulado,2026-06-01 21:00:00,2026-06-01 21:00:00,2026-06-01 22:00:00,1,12.03,0.928
2390,2,IPMA_simulado,2026-06-01 21:00:00,2026-06-01 21:00:00,2026-06-01 22:00:00,1,7.9,0.88
2391,3,IPMA_simulado,2026-06-01 21:00:00,2026-06-01 21:00:00,2026-06-01 22:00:00,1,0,0.93
2392,4,IPMA_simulado,2026-06-01 21:00:00,2026-06-01 21:00:00,2026-06-01 22:00:00,1,6.54,0.692
2393,1,IPMA_simulado,2026-06-01 22:00:00,2026-06-01 22:00:00,2026-06-01 23:00:00,1,2.64,0.839
2394,2,IPMA_simulado,2026-06-01 22:00:00,2026-06-01 22:00:00,2026-06-01 23:00:00,1,6.14,0.836
2395,3,IPMA_simulado,2026-06-01 22:00:00,2026-06-01 22:00:00,2026-06-01 23:00:00,1,11.21,0.876
2396,4,IPMA_simulado,2026-06-01 22:00:00,2026-06-01 22:00:00,2026-06-01 23:00:00,1,15.37,0.828
2397,1,IPMA_simulado,2026-06-01 23:00:00,2026-06-01 23:00:00,2026-06-02 00:00:00,1,9.93,0.872
2398,2,IPMA_simulado,2026-06-01 23:00:00,2026-06-01 23:00:00,2026-06-02 00:00:00,1,0,0.848
2399,3,IPMA_simulado,2026-06-01 23:00:00,2026-06-01 23:00:00,2026-06-02 00:00:00,1,20.99,0.886
2400,4,IPMA_simulado,2026-06-01 23:00:00,2026-06-01 23:00:00,2026-06-02 00:00:00,1,15.11,0.827
2401,1,IPMA_simulado,2026-06-02 00:00:00,2026-06-02 00:00:00,2026-06-02 01:00:00,1,0.08,0.687
2402,2,IPMA_simulado,2026-06-02 00:00:00,2026-06-02 00:00:00,2026-06-02 01:00:00,1,4.45,0.91
2403,3,IPMA_simulado,2026-06-02 00:00:00,2026-06-02 00:00:00,2026-06-02 01:00:00,1,2.06,0.906
2404,4,IPMA_simulado,2026-06-02 00:00:00,2026-06-02 00:00:00,2026-06-02 01:00:00,1,0,0.719
2405,1,IPMA_simulado,2026-06-02 01:00:00,2026-06-02 01:00:00,2026-06-02 02:00:00,1,5.03,0.667
2406,2,IPMA_simulado,2026-06-02 01:00:00,2026-06-02 01:00:00,2026-06-02 02:00:00,1,17.39,0.736
2407,3,IPMA_simulado,2026-06-02 01:00:00,2026-06-02 01:00:00,2026-06-02 02:00:00,1,10.67,0.797
2408,4,IPMA_simulado,2026-06-02 01:00:00,2026-06-02 01:00:00,2026-06-02 02:00:00,1,7.94,0.74
2409,1,IPMA_simulado,2026-06-02 02:00:00,2026-06-02 02:00:00,2026-06-02 03:00:00,1,10.54,0.897
2410,2,IPMA_simulado,2026-06-02 02:00:00,2026-06-02 02:00:00,2026-06-02 03:00:00,1,12.58,0.786
2411,3,IPMA_simulado,2026-06-02 02:00:00,2026-06-02 02:00:00,2026-06-02 03:00:00,1,3.1,0.776
2412,4,IPMA_simulado,2026-06-02 02:00:00,2026-06-02 02:00:00,2026-06-02 03:00:00,1,0,0.773
2413,1,IPMA_simulado,2026-06-02 03:00:00,2026-06-02 03:00:00,2026-06-02 04:00:00,1,1.6,0.79
2414,2,IPMA_simulado,2026-06-02 03:00:00,2026-06-02 03:00:00,2026-06-02 04:00:00,1,3.33,0.656
2415,3,IPMA_simulado,2026-06-02 03:00:00,2026-06-02 03:00:00,2026-06-02 04:00:00,1,38.65,0.902
2416,4,IPMA_simulado,2026-06-02 03:00:00,2026-06-02 03:00:00,2026-06-02 04:00:00,1,7.61,0.933
2417,1,IPMA_simulado,2026-06-02 04:00:00,2026-06-02 04:00:00,2026-06-02 05:00:00,1,16.99,0.817
2418,2,IPMA_simulado,2026-06-02 04:00:00,2026-06-02 04:00:00,2026-06-02 05:00:00,1,32.62,0.658
2419,3,IPMA_simulado,2026-06-02 04:00:00,2026-06-02 04:00:00,2026-06-02 05:00:00,1,1.75,0.729
2420,4,IPMA_simulado,2026-06-02 04:00:00,2026-06-02 04:00:00,2026-06-02 05:00:00,1,8.95,0.694
2421,1,IPMA_simulado,2026-06-02 05:00:00,2026-06-02 05:00:00,2026-06-02 06:00:00,1,7.02,0.77
2422,2,IPMA_simulado,2026-06-02 05:00:00,2026-06-02 05:00:00,2026-06-02 06:00:00,1,0,0.693
2423,3,IPMA_simulado,2026-06-02 05:00:00,2026-06-02 05:00:00,2026-06-02 06:00:00,1,0,0.799
2424,4,IPMA_simulado,2026-06-02 05:00:00,2026-06-02 05:00:00,2026-06-02 06:00:00,1,0,0.808
2425,1,IPMA_simulado,2026-06-02 06:00:00,2026-06-02 06:00:00,2026-06-02 07:00:00,1,0,0.917
2426,2,IPMA_simulado,2026-06-02 06:00:00,2026-06-02 06:00:00,2026-06-02 07:00:00,1,0,0.808
2427,3,IPMA_simulado,2026-06-02 06:00:00,2026-06-02 06:00:00,2026-06-02 07:00:00,1,0.77,0.852
2428,4,IPMA_simulado,2026-06-02 06:00:00,2026-06-02 06:00:00,2026-06-02 07:00:00,1,7.56,0.949
2429,1,IPMA_simulado,2026-06-02 07:00:00,2026-06-02 07:00:00,2026-06-02 08:00:00,1,18.2,0.708
2430,2,IPMA_simulado,2026-06-02 07:00:00,2026-06-02 07:00:00,2026-06-02 08:00:00,1,22.08,0.948
2431,3,IPMA_simulado,2026-06-02 07:00:00,2026-06-02 07:00:00,2026-06-02 08:00:00,1,0.25,0.84
2432,4,IPMA_simulado,2026-06-02 07:00:00,2026-06-02 07:00:00,2026-06-02 08:00:00,1,3.68,0.781
2433,1,IPMA_simulado,2026-06-02 08:00:00,2026-06-02 08:00:00,2026-06-02 09:00:00,1,0,0.86
2434,2,IPMA_simulado,2026-06-02 08:00:00,2026-06-02 08:00:00,2026-06-02 09:00:00,1,3.71,0.687
2435,3,IPMA_simulado,2026-06-02 08:00:00,2026-06-02 08:00:00,2026-06-02 09:00:00,1,0,0.756
2436,4,IPMA_simulado,2026-06-02 08:00:00,2026-06-02 08:00:00,2026-06-02 09:00:00,1,0,0.876
2437,1,IPMA_simulado,2026-06-02 09:00:00,2026-06-02 09:00:00,2026-06-02 10:00:00,1,37.86,0.762
2438,2,IPMA_simulado,2026-06-02 09:00:00,2026-06-02 09:00:00,2026-06-02 10:00:00,1,0,0.871
2439,3,IPMA_simulado,2026-06-02 09:00:00,2026-06-02 09:00:00,2026-06-02 10:00:00,1,2.75,0.763
2440,4,IPMA_simulado,2026-06-02 09:00:00,2026-06-02 09:00:00,2026-06-02 10:00:00,1,7.8,0.737
2441,1,IPMA_simulado,2026-06-02 10:00:00,2026-06-02 10:00:00,2026-06-02 11:00:00,1,7.14,0.9
2442,2,IPMA_simulado,2026-06-02 10:00:00,2026-06-02 10:00:00,2026-06-02 11:00:00,1,10.83,0.819
2443,3,IPMA_simulado,2026-06-02 10:00:00,2026-06-02 10:00:00,2026-06-02 11:00:00,1,0,0.767
2444,4,IPMA_simulado,2026-06-02 10:00:00,2026-06-02 10:00:00,2026-06-02 11:00:00,1,11.21,0.873
2445,1,IPMA_simulado,2026-06-02 11:00:00,2026-06-02 11:00:00,2026-06-02 12:00:00,1,16.72,0.781
2446,2,IPMA_simulado,2026-06-02 11:00:00,2026-06-02 11:00:00,2026-06-02 12:00:00,1,5.4,0.868
2447,3,IPMA_simulado,2026-06-02 11:00:00,2026-06-02 11:00:00,2026-06-02 12:00:00,1,0,0.875
2448,4,IPMA_simulado,2026-06-02 11:00:00,2026-06-02 11:00:00,2026-06-02 12:00:00,1,17.36,0.725
2449,1,IPMA_simulado,2026-06-02 12:00:00,2026-06-02 12:00:00,2026-06-02 13:00:00,1,16.68,0.713
2450,2,IPMA_simulado,2026-06-02 12:00:00,2026-06-02 12:00:00,2026-06-02 13:00:00,1,7.77,0.756
2451,3,IPMA_simulado,2026-06-02 12:00:00,2026-06-02 12:00:00,2026-06-02 13:00:00,1,6.58,0.919
2452,4,IPMA_simulado,2026-06-02 12:00:00,2026-06-02 12:00:00,2026-06-02 13:00:00,1,39.26,0.807
2453,1,IPMA_simulado,2026-06-02 13:00:00,2026-06-02 13:00:00,2026-06-02 14:00:00,1,9.75,0.891
2454,2,IPMA_simulado,2026-06-02 13:00:00,2026-06-02 13:00:00,2026-06-02 14:00:00,1,8.5,0.883
2455,3,IPMA_simulado,2026-06-02 13:00:00,2026-06-02 13:00:00,2026-06-02 14:00:00,1,2.81,0.655
2456,4,IPMA_simulado,2026-06-02 13:00:00,2026-06-02 13:00:00,2026-06-02 14:00:00,1,14.35,0.842
2457,1,IPMA_simulado,2026-06-02 14:00:00,2026-06-02 14:00:00,2026-06-02 15:00:00,1,0,0.891
2458,2,IPMA_simulado,2026-06-02 14:00:00,2026-06-02 14:00:00,2026-06-02 15:00:00,1,5.33,0.947
2459,3,IPMA_simulado,2026-06-02 14:00:00,2026-06-02 14:00:00,2026-06-02 15:00:00,1,20.69,0.676
2460,4,IPMA_simulado,2026-06-02 14:00:00,2026-06-02 14:00:00,2026-06-02 15:00:00,1,14.55,0.693
2461,1,IPMA_simulado,2026-06-02 15:00:00,2026-06-02 15:00:00,2026-06-02 16:00:00,1,19.62,0.711
2462,2,IPMA_simulado,2026-06-02 15:00:00,2026-06-02 15:00:00,2026-06-02 16:00:00,1,13.12,0.844
2463,3,IPMA_simulado,2026-06-02 15:00:00,2026-06-02 15:00:00,2026-06-02 16:00:00,1,5.39,0.933
2464,4,IPMA_simulado,2026-06-02 15:00:00,2026-06-02 15:00:00,2026-06-02 16:00:00,1,9.73,0.931
2465,1,IPMA_simulado,2026-06-02 16:00:00,2026-06-02 16:00:00,2026-06-02 17:00:00,1,19.43,0.678
2466,2,IPMA_simulado,2026-06-02 16:00:00,2026-06-02 16:00:00,2026-06-02 17:00:00,1,15.5,0.699
2467,3,IPMA_simulado,2026-06-02 16:00:00,2026-06-02 16:00:00,2026-06-02 17:00:00,1,0,0.744
2468,4,IPMA_simulado,2026-06-02 16:00:00,2026-06-02 16:00:00,2026-06-02 17:00:00,1,42.77,0.745
2469,1,IPMA_simulado,2026-06-02 17:00:00,2026-06-02 17:00:00,2026-06-02 18:00:00,1,70,0.937
2470,2,IPMA_simulado,2026-06-02 17:00:00,2026-06-02 17:00:00,2026-06-02 18:00:00,1,12.85,0.797
2471,3,IPMA_simulado,2026-06-02 17:00:00,2026-06-02 17:00:00,2026-06-02 18:00:00,1,22.62,0.936
2472,4,IPMA_simulado,2026-06-02 17:00:00,2026-06-02 17:00:00,2026-06-02 18:00:00,1,0,0.866
2473,1,IPMA_simulado,2026-06-02 18:00:00,2026-06-02 18:00:00,2026-06-02 19:00:00,1,5.62,0.89
2474,2,IPMA_simulado,2026-06-02 18:00:00,2026-06-02 18:00:00,2026-06-02 19:00:00,1,33.09,0.813
2475,3,IPMA_simulado,2026-06-02 18:00:00,2026-06-02 18:00:00,2026-06-02 19:00:00,1,29.98,0.778
2476,4,IPMA_simulado,2026-06-02 18:00:00,2026-06-02 18:00:00,2026-06-02 19:00:00,1,7.09,0.675
2477,1,IPMA_simulado,2026-06-02 19:00:00,2026-06-02 19:00:00,2026-06-02 20:00:00,1,0,0.847
2478,2,IPMA_simulado,2026-06-02 19:00:00,2026-06-02 19:00:00,2026-06-02 20:00:00,1,20.67,0.831
2479,3,IPMA_simulado,2026-06-02 19:00:00,2026-06-02 19:00:00,2026-06-02 20:00:00,1,17.25,0.682
2480,4,IPMA_simulado,2026-06-02 19:00:00,2026-06-02 19:00:00,2026-06-02 20:00:00,1,20.5,0.904
2481,1,IPMA_simulado,2026-06-02 20:00:00,2026-06-02 20:00:00,2026-06-02 21:00:00,1,7.48,0.824
2482,2,IPMA_simulado,2026-06-02 20:00:00,2026-06-02 20:00:00,2026-06-02 21:00:00,1,0.52,0.758
2483,3,IPMA_simulado,2026-06-02 20:00:00,2026-06-02 20:00:00,2026-06-02 21:00:00,1,20.73,0.819
2484,4,IPMA_simulado,2026-06-02 20:00:00,2026-06-02 20:00:00,2026-06-02 21:00:00,1,15.59,0.747
2485,1,IPMA_simulado,2026-06-02 21:00:00,2026-06-02 21:00:00,2026-06-02 22:00:00,1,8.92,0.813
2486,2,IPMA_simulado,2026-06-02 21:00:00,2026-06-02 21:00:00,2026-06-02 22:00:00,1,0,0.782
2487,3,IPMA_simulado,2026-06-02 21:00:00,2026-06-02 21:00:00,2026-06-02 22:00:00,1,2.54,0.785
2488,4,IPMA_simulado,2026-06-02 21:00:00,2026-06-02 21:00:00,2026-06-02 22:00:00,1,5.34,0.823
2489,1,IPMA_simulado,2026-06-02 22:00:00,2026-06-02 22:00:00,2026-06-02 23:00:00,1,2.89,0.849
2490,2,IPMA_simulado,2026-06-02 22:00:00,2026-06-02 22:00:00,2026-06-02 23:00:00,1,0,0.942
2491,3,IPMA_simulado,2026-06-02 22:00:00,2026-06-02 22:00:00,2026-06-02 23:00:00,1,11.23,0.742
2492,4,IPMA_simulado,2026-06-02 22:00:00,2026-06-02 22:00:00,2026-06-02 23:00:00,1,8.72,0.945
2493,1,IPMA_simulado,2026-06-02 23:00:00,2026-06-02 23:00:00,2026-06-03 00:00:00,1,7.67,0.675
2494,2,IPMA_simulado,2026-06-02 23:00:00,2026-06-02 23:00:00,2026-06-03 00:00:00,1,2.4,0.745
2495,3,IPMA_simulado,2026-06-02 23:00:00,2026-06-02 23:00:00,2026-06-03 00:00:00,1,2.97,0.891
2496,4,IPMA_simulado,2026-06-02 23:00:00,2026-06-02 23:00:00,2026-06-03 00:00:00,1,0,0.773
2497,1,IPMA_simulado,2026-06-03 00:00:00,2026-06-03 00:00:00,2026-06-03 01:00:00,1,3.09,0.735
2498,2,IPMA_simulado,2026-06-03 00:00:00,2026-06-03 00:00:00,2026-06-03 01:00:00,1,0,0.679
2499,3,IPMA_simulado,2026-06-03 00:00:00,2026-06-03 00:00:00,2026-06-03 01:00:00,1,9.88,0.714
2500,4,IPMA_simulado,2026-06-03 00:00:00,2026-06-03 00:00:00,2026-06-03 01:00:00,1,26.66,0.809
2501,1,IPMA_simulado,2026-06-03 01:00:00,2026-06-03 01:00:00,2026-06-03 02:00:00,1,0,0.796
2502,2,IPMA_simulado,2026-06-03 01:00:00,2026-06-03 01:00:00,2026-06-03 02:00:00,1,0,0.692
2503,3,IPMA_simulado,2026-06-03 01:00:00,2026-06-03 01:00:00,2026-06-03 02:00:00,1,9.9,0.681
2504,4,IPMA_simulado,2026-06-03 01:00:00,2026-06-03 01:00:00,2026-06-03 02:00:00,1,9.17,0.672
2505,1,IPMA_simulado,2026-06-03 02:00:00,2026-06-03 02:00:00,2026-06-03 03:00:00,1,47.32,0.703
2506,2,IPMA_simulado,2026-06-03 02:00:00,2026-06-03 02:00:00,2026-06-03 03:00:00,1,4.52,0.777
2507,3,IPMA_simulado,2026-06-03 02:00:00,2026-06-03 02:00:00,2026-06-03 03:00:00,1,5.67,0.86
2508,4,IPMA_simulado,2026-06-03 02:00:00,2026-06-03 02:00:00,2026-06-03 03:00:00,1,4.32,0.707
2509,1,IPMA_simulado,2026-06-03 03:00:00,2026-06-03 03:00:00,2026-06-03 04:00:00,1,0,0.921
2510,2,IPMA_simulado,2026-06-03 03:00:00,2026-06-03 03:00:00,2026-06-03 04:00:00,1,5.89,0.819
2511,3,IPMA_simulado,2026-06-03 03:00:00,2026-06-03 03:00:00,2026-06-03 04:00:00,1,10.78,0.765
2512,4,IPMA_simulado,2026-06-03 03:00:00,2026-06-03 03:00:00,2026-06-03 04:00:00,1,7.95,0.948
2513,1,IPMA_simulado,2026-06-03 04:00:00,2026-06-03 04:00:00,2026-06-03 05:00:00,1,8.59,0.934
2514,2,IPMA_simulado,2026-06-03 04:00:00,2026-06-03 04:00:00,2026-06-03 05:00:00,1,0,0.95
2515,3,IPMA_simulado,2026-06-03 04:00:00,2026-06-03 04:00:00,2026-06-03 05:00:00,1,48.42,0.889
2516,4,IPMA_simulado,2026-06-03 04:00:00,2026-06-03 04:00:00,2026-06-03 05:00:00,1,0,0.937
2517,1,IPMA_simulado,2026-06-03 05:00:00,2026-06-03 05:00:00,2026-06-03 06:00:00,1,17.63,0.812
